,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
769056,id2511292,2,2016-06-15 00:51:26,2016-06-15 01:13:43,3,-73.9591293334961,40.814701080322266,-73.9885482788086,40.748268127441406,N,1337
256693,id0973063,2,2016-04-13 11:51:59,2016-04-13 11:58:03,1,-73.98355865478516,40.76092529296875,-73.97386932373048,40.75707244873047,N,364
477926,id0782152,2,2016-06-14 19:08:35,2016-06-14 19:16:19,1,-74.00047302246094,40.72216033935547,-74.01136016845702,40.70943069458008,N,464
881995,id0161473,2,2016-03-04 22:52:38,2016-03-04 23:25:48,6,-73.99765014648438,40.73602294921875,-73.89554595947266,40.7503776550293,N,1990
1324244,id0807265,2,2016-01-03 00:09:58,2016-01-03 00:22:59,1,-73.97634887695312,40.76467895507813,-73.95691680908203,40.74811935424805,N,781
312882,id1263453,1,2016-06-11 03:52:51,2016-06-11 04:02:43,1,-73.91805267333984,40.77027130126953,-73.92405700683594,40.7454948425293,N,592
539029,id3978274,1,2016-04-20 23:41:09,2016-04-20 23:47:36,1,-73.96234130859375,40.767276763916016,-73.95140075683594,40.79108428955078,N,387
1383757,id1446434,2,2016-04-07 09:59:01,2016-04-07 10:25:07,1,-73.954345703125,40.7642822265625,-74.01614379882812,40.71482467651367,N,1566
914677,id2651963,2,2016-06-13 06:46:02,2016-06-13 06:54:50,1,-74.0040283203125,40.74784851074219,-73.97516632080078,40.76263046264648,N,528
222494,id1847432,2,2016-01-02 17:48:04,2016-01-02 17:54:59,1,-73.97181701660156,40.75732421875,-73.97650146484375,40.74503707885742,N,415
654037,id3823530,2,2016-03-12 22:44:46,2016-03-12 23:07:26,6,-73.99928283691406,40.76095199584961,-73.96610260009766,40.75472259521485,N,1360
959673,id3381982,2,2016-04-16 11:51:08,2016-04-16 12:01:33,1,-73.95442962646483,40.77838134765625,-73.96793365478516,40.76264190673828,N,625
122704,id2939052,2,2016-05-02 07:15:39,2016-05-02 07:29:26,1,-73.97432708740234,40.78334045410156,-73.97332763671875,40.75799560546875,N,827
843913,id2191571,2,2016-01-08 18:58:35,2016-01-08 19:17:55,1,-73.94775390625,40.78364181518555,-73.93341827392578,40.760398864746094,N,1160
576457,id0660879,1,2016-06-28 14:37:23,2016-06-28 14:48:45,1,-73.9813232421875,40.74158477783203,-73.968994140625,40.75821304321289,N,682
211681,id1818081,2,2016-01-19 08:31:37,2016-01-19 08:40:40,2,-73.96259307861328,40.76824951171875,-73.98068237304686,40.75914764404297,N,543
387475,id1986014,2,2016-03-15 17:17:12,2016-03-15 17:23:19,1,-74.0052032470703,40.721336364746094,-73.99354553222656,40.728023529052734,N,367
174721,id3675812,2,2016-04-29 19:06:25,2016-04-29 19:14:57,5,-73.99285125732422,40.74245071411133,-73.97850036621094,40.752601623535156,N,512
317828,id0266912,2,2016-04-02 08:36:00,2016-04-02 09:10:03,5,-73.98580169677734,40.7584114074707,-73.79026794433594,40.64524841308594,N,2043
947061,id3193312,1,2016-05-01 17:55:34,2016-05-01 18:12:22,1,-73.99541473388672,40.71711730957031,-73.96615600585938,40.75403213500977,N,1008
101861,id1571200,1,2016-02-20 12:26:50,2016-02-20 12:39:30,2,-73.97273254394531,40.76093673706055,-73.99132537841797,40.75022888183594,N,760
303561,id3181387,2,2016-06-03 00:05:57,2016-06-03 00:15:19,1,-73.9974136352539,40.72126007080078,-74.00894165039062,40.73041915893555,N,562
857477,id2715616,1,2016-06-13 00:09:39,2016-06-13 00:12:42,1,-74.0062942504883,40.73956298828125,-74.00672912597656,40.74409866333008,N,183
119000,id1855300,1,2016-06-08 20:32:31,2016-06-08 20:44:14,1,-73.9823226928711,40.76997375488281,-73.96409606933594,40.80315780639648,N,703
459476,id2898748,2,2016-04-18 07:19:12,2016-04-18 07:22:01,1,-73.95574188232422,40.7794189453125,-73.95596313476562,40.78467178344727,N,169
1149526,id1641787,2,2016-06-01 11:56:26,2016-06-01 12:05:35,2,-73.9859390258789,40.7593002319336,-73.98210906982422,40.76839065551758,N,549
411002,id0843967,2,2016-04-15 21:01:42,2016-04-15 21:15:25,1,-73.96209716796875,40.770416259765625,-73.990966796875,40.75532150268555,N,823
911291,id3752255,1,2016-04-18 11:14:09,2016-04-18 11:21:21,1,-73.98065948486328,40.73058319091797,-73.99773406982422,40.73176193237305,N,432
1431232,id1347940,2,2016-05-01 00:47:54,2016-05-01 01:01:42,5,-73.98529815673827,40.76200866699219,-73.9429702758789,40.78578186035156,N,828
908674,id1260196,2,2016-05-27 17:58:38,2016-05-27 18:13:46,6,-73.95408630371094,40.778709411621094,-73.98213195800781,40.77029037475585,N,908
817802,id2341679,2,2016-01-30 22:29:22,2016-01-30 22:38:44,1,-73.99198150634766,40.750431060791016,-73.98023986816406,40.743030548095696,N,562
238115,id3825300,1,2016-04-21 15:36:29,2016-04-21 15:46:22,1,-73.9531707763672,40.76729583740234,-73.9598159790039,40.77876663208008,N,593
1001991,id3494358,1,2016-03-27 10:09:54,2016-03-27 10:15:41,1,-74.00017547607422,40.73130416870117,-73.98133850097656,40.75936508178711,N,347
615159,id0335659,1,2016-06-26 01:24:37,2016-06-26 01:28:41,2,-73.97532653808595,40.76198196411133,-73.98412322998048,40.76715469360352,N,244
942922,id0157467,2,2016-02-24 22:54:48,2016-02-24 23:03:48,2,-73.98463439941406,40.7597541809082,-73.99935150146483,40.73826599121094,N,540
833966,id3412850,2,2016-05-25 22:09:58,2016-05-25 22:19:32,1,-73.9827880859375,40.76180648803711,-73.99786376953125,40.74119567871094,N,574
449107,id0513293,1,2016-05-30 21:15:57,2016-05-30 21:46:41,2,-73.87303924560547,40.774169921875,-74.00965881347656,40.714942932128906,N,1844
169064,id2509005,1,2016-01-01 17:47:31,2016-01-01 18:10:07,1,-73.99124908447266,40.75013732910156,-73.95602416992188,40.80597305297852,N,1356
1028562,id2553848,2,2016-06-08 07:50:21,2016-06-08 08:00:17,1,-73.95491790771484,40.765621185302734,-73.96917724609375,40.76325988769531,N,596
55237,id0618072,2,2016-02-19 12:50:04,2016-02-19 12:54:35,1,-73.99849700927734,40.734050750732415,-74.00462341308595,40.724342346191406,N,271
599245,id3122679,1,2016-01-22 15:07:42,2016-01-22 15:19:15,1,-73.96075439453125,40.77822494506836,-73.9564208984375,40.76461410522461,N,693
866482,id3460087,2,2016-03-06 00:20:21,2016-03-06 00:28:12,1,-73.97747802734375,40.75870132446289,-73.99272155761719,40.73567199707031,N,471
25478,id3471045,2,2016-02-29 18:03:53,2016-02-29 18:55:15,5,-74.00720977783203,40.70523071289063,-73.9390640258789,40.751068115234375,N,3082
689497,id2852453,1,2016-04-02 21:15:00,2016-04-02 21:35:48,1,-74.006103515625,40.7081413269043,-73.94273376464845,40.676490783691406,N,1248
391025,id0146578,1,2016-01-31 01:20:52,2016-01-31 01:27:01,3,-73.97574615478516,40.74943542480469,-73.96730804443358,40.75541305541992,N,369
798155,id0065354,2,2016-02-10 13:08:32,2016-02-10 13:18:19,5,-73.99304962158203,40.730018615722656,-73.99278259277344,40.7204704284668,N,587
719672,id3786449,1,2016-06-18 10:43:41,2016-06-18 10:49:58,1,-73.9941177368164,40.751277923583984,-73.98628234863281,40.75747299194336,N,377
194152,id3701522,1,2016-01-09 16:01:13,2016-01-09 16:25:52,1,-74.01615905761719,40.71122741699219,-73.98237609863281,40.77171325683594,N,1479
504832,id2613027,2,2016-02-14 08:52:33,2016-02-14 08:58:05,4,-73.966552734375,40.75325393676758,-73.95533752441406,40.764076232910156,N,332
620200,id0555700,1,2016-06-24 20:17:10,2016-06-24 20:47:47,1,-73.96968841552734,40.7633056640625,-74.00988006591797,40.72268676757813,N,1837
434379,id1508650,2,2016-03-12 11:59:34,2016-03-12 12:03:41,1,-73.97820281982422,40.729270935058594,-73.98319244384766,40.721168518066406,N,247
403893,id2615583,2,2016-05-25 18:45:39,2016-05-25 19:22:33,6,-73.98143768310547,40.78047180175781,-73.97740173339844,40.7470588684082,N,2214
1311515,id0277288,1,2016-05-13 21:48:28,2016-05-13 22:07:38,4,-73.9837188720703,40.749759674072266,-73.99673461914062,40.7666015625,N,1150
458736,id1483227,2,2016-03-09 07:03:16,2016-03-09 07:28:10,6,-73.98648834228516,40.734291076660156,-73.87328338623048,40.77436065673828,N,1494
1207655,id0048752,1,2016-02-11 18:10:40,2016-02-11 18:22:35,1,-73.96550750732422,40.76850128173828,-73.98213195800781,40.76483154296875,N,715
252495,id1481719,2,2016-02-14 14:06:04,2016-02-14 14:20:22,1,-74.00050354003906,40.75826644897461,-73.98814392089844,40.77071380615234,N,858
1283587,id1666967,2,2016-06-03 22:04:11,2016-06-03 22:06:19,1,-74.00225830078125,40.73472213745117,-73.99602508544923,40.738548278808594,N,128
911702,id1165953,1,2016-04-01 09:20:02,2016-04-01 09:28:46,1,-73.98758697509766,40.759071350097656,-73.97834014892578,40.76013946533203,N,524
760204,id3031252,2,2016-02-20 01:11:47,2016-02-20 01:23:07,3,-73.97183227539062,40.76109313964844,-73.95862579345702,40.77983093261719,N,680
901560,id0679586,2,2016-04-15 18:40:17,2016-04-15 18:47:02,1,-73.97171020507811,40.76045989990234,-73.95832061767578,40.77857971191406,N,405
465510,id3286327,1,2016-06-17 02:00:51,2016-06-17 02:01:37,1,-73.96826934814453,40.761417388916016,-73.96837615966798,40.76134872436523,N,46
965026,id0531760,2,2016-04-24 13:13:54,2016-04-24 13:24:03,1,-73.99736022949219,40.72397994995117,-74.00508880615234,40.7418098449707,N,609
363533,id0740024,2,2016-02-23 18:49:06,2016-02-23 19:03:04,1,-73.98731231689453,40.724571228027344,-73.9798126220703,40.74914169311523,N,838
1009659,id3261077,2,2016-03-29 08:19:41,2016-03-29 08:36:20,6,-73.99591827392578,40.73295974731445,-73.98224639892578,40.75822067260742,N,999
265769,id0313920,1,2016-03-04 17:42:04,2016-03-04 18:01:23,1,-73.99513244628906,40.75517654418945,-74.00275421142578,40.73101425170898,N,1159
452559,id1979572,1,2016-02-21 05:38:18,2016-02-21 05:43:15,1,-73.9850082397461,40.72814178466797,-73.9994583129883,40.73851013183594,N,297
198996,id3608494,1,2016-04-19 16:44:54,2016-04-19 17:02:31,2,-73.99951934814453,40.72509765625,-73.97911834716798,40.76129150390625,N,1057
621229,id0928084,2,2016-05-25 17:07:39,2016-05-25 17:36:27,1,-73.97162628173827,40.7570915222168,-73.93910217285155,40.80178833007813,N,1728
720460,id1481791,2,2016-04-05 21:37:41,2016-04-05 21:44:51,1,-73.9987030029297,40.74538040161133,-73.99004364013672,40.76704406738281,N,430
1111996,id0355003,2,2016-03-26 22:38:29,2016-03-26 22:50:43,1,-73.98286437988281,40.755767822265625,-74.00025177001955,40.74274444580078,N,734
939710,id3973690,1,2016-01-12 16:38:39,2016-01-12 16:41:30,1,-73.95545959472656,40.77930450439453,-73.95655822753906,40.78390121459961,N,171
1208892,id2827582,1,2016-02-13 18:56:42,2016-02-13 19:02:49,3,-73.96247100830078,40.76324081420898,-73.97114562988281,40.75602722167969,N,367
242347,id3477294,1,2016-03-19 18:41:37,2016-03-19 18:54:17,2,-73.9690933227539,40.76634979248047,-73.98395538330078,40.7602767944336,N,760
929519,id1999374,2,2016-03-30 15:59:24,2016-03-30 16:02:29,1,-74.00640869140625,40.73702621459961,-74.0044937133789,40.73540496826172,N,185
1337474,id3556639,2,2016-02-17 00:04:21,2016-02-17 00:16:01,1,-73.99758148193358,40.74720001220703,-73.98319244384766,40.78356170654297,N,700
951265,id0440117,2,2016-02-08 16:36:56,2016-02-08 16:43:18,1,-73.98758697509766,40.74993133544922,-73.97720336914062,40.75086975097656,N,382
180452,id0531534,2,2016-02-28 01:59:07,2016-02-28 02:09:16,1,-73.98787689208984,40.73162078857422,-73.99008178710938,40.72053909301758,N,609
821667,id0988535,2,2016-01-16 07:38:29,2016-01-16 07:42:22,1,-73.9814224243164,40.76535034179688,-73.98783111572266,40.769920349121094,N,233
1085859,id0088809,1,2016-03-15 19:26:57,2016-03-15 19:44:42,1,-73.98783874511719,40.73802947998047,-73.95954895019531,40.76012420654297,N,1065
1247076,id1836725,1,2016-03-12 13:21:16,2016-03-12 13:25:01,2,-73.9681625366211,40.800796508789055,-73.97238159179686,40.79753875732422,N,225
766798,id3207803,2,2016-03-23 12:15:43,2016-03-23 12:30:57,1,-74.00852966308595,40.73392105102539,-73.99510955810547,40.74819564819336,N,914
209050,id3355217,2,2016-02-12 19:54:42,2016-02-12 19:57:28,1,-73.98033142089844,40.75987243652344,-73.98348999023438,40.76311492919922,N,166
1269940,id2594880,1,2016-05-12 18:51:33,2016-05-12 19:10:50,1,-74.00682067871094,40.706539154052734,-74.001220703125,40.72599792480469,N,1157
1430070,id2246665,2,2016-06-13 10:16:24,2016-06-13 10:55:00,1,-73.87109375,40.77386093139648,-74.00016021728516,40.73401641845703,N,2316
719850,id0180375,1,2016-01-02 17:40:37,2016-01-02 17:47:54,2,-73.98735809326173,40.72244262695313,-74.00119018554686,40.731460571289055,N,437
55958,id3370247,2,2016-04-14 20:57:23,2016-04-14 21:04:53,5,-73.98046875,40.74263000488281,-73.96949768066406,40.75735092163085,N,450
875006,id3429931,1,2016-05-12 19:28:11,2016-05-12 19:41:08,1,-73.99583435058595,40.76442337036133,-73.98452758789062,40.7456283569336,N,777
1191516,id2182721,2,2016-05-29 13:15:03,2016-05-29 13:29:30,5,-73.97535705566406,40.76525115966797,-73.99942016601562,40.73115921020508,N,867
1210913,id0120947,1,2016-06-09 14:05:49,2016-06-09 14:15:42,2,-74.00556945800781,40.74571228027344,-73.99461364746094,40.75580978393555,N,593
210078,id3749334,2,2016-01-09 02:00:27,2016-01-09 02:04:40,1,-74.00599670410156,40.739967346191406,-74.00413513183594,40.74778366088867,N,253
252737,id0958123,2,2016-04-06 20:41:50,2016-04-06 21:04:04,2,-73.98733520507811,40.76178741455078,-73.97833251953125,40.724830627441406,N,1334
5979,id1753881,2,2016-01-02 15:01:15,2016-01-02 15:14:06,5,-74.00411987304686,40.74214172363281,-73.9786376953125,40.753719329833984,N,771
109324,id2268318,2,2016-01-13 09:36:50,2016-01-13 09:52:14,5,-74.00507354736328,40.7198600769043,-73.99236297607422,40.717628479003906,N,924
762202,id1237167,2,2016-05-16 15:21:10,2016-05-16 15:25:38,1,-73.97373962402342,40.75482177734375,-73.9775161743164,40.757678985595696,N,268
1068004,id2858416,1,2016-05-14 05:05:35,2016-05-14 05:14:36,2,-73.98396301269531,40.76041030883789,-74.01119995117188,40.713375091552734,N,541
892891,id0924094,2,2016-05-04 12:37:52,2016-05-04 12:58:24,1,-73.9896011352539,40.74393081665039,-73.97760772705078,40.72203063964844,N,1232
872475,id0245102,2,2016-06-18 11:29:12,2016-06-18 11:43:50,1,-73.98684692382812,40.73320388793945,-73.9784164428711,40.75100708007813,N,878
1086780,id2881599,1,2016-02-10 10:54:48,2016-02-10 11:20:47,1,-73.86341857910156,40.76974105834961,-73.95813751220702,40.77878952026367,N,1559
637267,id1358737,1,2016-03-13 00:19:28,2016-03-13 00:45:56,1,-74.00785064697266,40.74249649047852,-73.95480346679686,40.82017135620117,N,1588
183453,id0735961,1,2016-04-16 20:46:14,2016-04-16 21:06:46,2,-73.99313354492188,40.74265670776367,-73.94771575927734,40.77522277832031,N,1232
521236,id1421162,2,2016-05-13 18:17:31,2016-05-13 18:29:52,1,-73.97119903564453,40.748130798339844,-73.97586059570312,40.7586784362793,N,741
384441,id0029192,1,2016-01-31 18:25:54,2016-01-31 18:33:10,1,-74.00331115722656,40.75147247314453,-73.99118041992188,40.76569366455078,N,436
1212335,id3739399,1,2016-01-24 20:42:10,2016-01-24 21:18:28,1,-73.77690124511719,40.64513778686523,-73.88273620605469,40.86025619506836,N,2178
254993,id3391271,2,2016-06-13 07:26:30,2016-06-13 07:57:30,1,-73.97715759277344,40.7515869140625,-73.97653198242188,40.751800537109375,N,1860
514885,id3440012,2,2016-02-24 19:21:40,2016-02-24 19:47:04,5,-73.97647857666014,40.79074096679688,-74.00106048583984,40.73836135864258,N,1524
9866,id1008871,2,2016-04-08 18:47:51,2016-04-08 18:53:34,6,-73.97492218017578,40.75328826904297,-73.981201171875,40.74153900146485,N,343
479929,id1320308,2,2016-04-12 19:23:52,2016-04-12 19:36:24,1,-73.96998596191406,40.76295852661133,-73.97864532470702,40.7448844909668,N,752
129808,id2156285,2,2016-01-13 19:34:38,2016-01-13 19:48:27,1,-73.98046875,40.760292053222656,-73.97457122802734,40.79085159301758,N,829
639593,id2649033,1,2016-04-12 21:59:31,2016-04-12 22:10:37,1,-73.98245239257811,40.77723693847656,-73.9535598754883,40.77278518676758,N,666
911172,id3073853,1,2016-06-08 19:56:01,2016-06-08 20:34:16,2,-73.78201293945312,40.644569396972656,-73.96142578125,40.76448440551758,N,2295
20136,id3431789,1,2016-06-09 03:44:05,2016-06-09 04:04:20,1,-74.0052490234375,40.74011993408203,-74.03409576416014,40.61482620239258,N,1215
854476,id0334709,2,2016-01-13 16:53:41,2016-01-13 17:08:47,2,-73.98287963867188,40.76906967163085,-73.9755630493164,40.7464714050293,N,906
796569,id2857926,1,2016-03-08 18:07:25,2016-03-08 18:16:06,1,-73.9974136352539,40.75697326660156,-73.98542785644531,40.74692153930664,N,521
279851,id0398563,2,2016-03-13 19:54:53,2016-03-13 19:59:51,1,-73.9875717163086,40.76537322998047,-73.98980712890625,40.77577209472656,N,298
43271,id3604338,1,2016-06-29 09:33:11,2016-06-29 09:40:15,1,-73.94898986816406,40.78578186035156,-73.93485260009766,40.79827880859375,N,424
1148115,id0710246,2,2016-04-17 19:40:19,2016-04-17 19:49:53,1,-73.97933197021484,40.75279998779297,-74.0008316040039,40.74734878540039,N,574
285605,id0418669,2,2016-04-08 07:37:37,2016-04-08 07:47:48,3,-73.9906997680664,40.74016189575195,-74.0101089477539,40.72119140625,N,611
156261,id0045761,2,2016-04-16 16:17:58,2016-04-16 16:31:37,5,-73.9789505004883,40.77727890014648,-73.95452880859375,40.77796173095703,N,819
409421,id2467452,1,2016-03-04 20:35:51,2016-03-04 21:02:48,1,-73.86280822753906,40.7690658569336,-73.9667739868164,40.803802490234375,N,1617
507590,id3943425,2,2016-02-13 07:03:24,2016-02-13 07:06:06,1,-73.95530700683594,40.77999877929688,-73.95111083984375,40.791770935058594,N,162
40437,id2872335,2,2016-03-10 12:26:15,2016-03-10 12:40:26,4,-74.00261688232422,40.73933029174805,-73.97593688964845,40.728511810302734,N,851
1325960,id2265434,1,2016-06-30 22:59:48,2016-06-30 23:08:48,1,-73.99227905273438,40.75891494750977,-73.98109436035155,40.78145599365234,N,540
933618,id1916443,2,2016-02-13 16:45:17,2016-02-13 16:49:30,1,-73.98792266845702,40.74433135986328,-73.99891662597656,40.739158630371094,N,253
537989,id2792725,1,2016-04-02 12:53:36,2016-04-02 13:00:51,1,-74.00537109375,40.72803115844727,-74.00572967529298,40.71159744262695,N,435
812854,id3140895,1,2016-06-19 02:01:46,2016-06-19 02:23:37,1,-73.99446868896483,40.75197219848633,-73.994873046875,40.750160217285156,N,1311
328781,id1014865,2,2016-04-13 11:39:19,2016-04-13 12:04:46,1,-73.95825958251955,40.77584838867188,-73.97814178466798,40.75982666015625,N,1527
1317387,id2523321,1,2016-05-14 04:29:59,2016-05-14 04:47:02,2,-73.93966674804686,40.80038070678711,-73.98942565917969,40.73168182373047,N,1023
868578,id3631674,1,2016-03-03 12:15:46,2016-03-03 12:21:12,1,-73.98537445068358,40.73259735107422,-73.98714447021484,40.740638732910156,N,326
304410,id1421232,2,2016-03-17 23:45:10,2016-03-17 23:54:27,5,-73.9680404663086,40.75558090209961,-73.989013671875,40.72432327270508,N,557
900131,id0724655,2,2016-04-05 15:56:44,2016-04-05 16:01:06,1,-73.9884033203125,40.77483367919922,-73.97922515869139,40.77688217163085,N,262
630439,id2858190,1,2016-03-16 15:53:20,2016-03-16 16:01:36,1,-73.97871398925781,40.75360107421875,-73.9855728149414,40.75786590576172,N,496
1193051,id3902645,1,2016-03-13 10:54:29,2016-03-13 11:09:08,3,-73.97783660888672,40.74641036987305,-74.00164031982422,40.75655746459961,N,879
1211493,id1904965,1,2016-05-25 19:00:51,2016-05-25 19:07:13,1,-73.9848098754883,40.77422332763672,-73.97573852539062,40.79179382324219,N,382
977678,id0145754,1,2016-01-21 14:35:44,2016-01-21 14:47:42,1,-73.98445892333984,40.74592590332031,-73.97286224365234,40.74348449707031,N,718
1011015,id2457598,2,2016-03-13 20:03:02,2016-03-13 20:05:37,1,-73.95137786865234,40.77867126464844,-73.95600128173827,40.77190017700195,N,155
115138,id2998365,2,2016-04-19 12:33:52,2016-04-19 13:07:55,6,-73.97732543945312,40.750267028808594,-73.7900161743164,40.64692687988281,N,2043
560269,id1665828,1,2016-06-28 14:37:15,2016-06-28 14:55:15,1,-74.00166320800781,40.746036529541016,-73.991455078125,40.72367477416992,N,1080
28348,id3980783,2,2016-02-04 11:10:32,2016-02-04 11:27:30,5,-73.95056915283203,40.77655792236328,-73.97154998779298,40.76002502441406,N,1018
564889,id3677738,2,2016-05-05 13:37:59,2016-05-05 13:44:37,1,-73.9672317504883,40.75271224975585,-73.97138214111328,40.7465934753418,N,398
126734,id0345923,1,2016-01-21 20:34:36,2016-01-21 20:45:45,1,-73.97216033935547,40.75879287719727,-73.95225524902342,40.77128219604492,N,669
1178369,id0358268,1,2016-02-14 19:49:49,2016-02-14 20:04:42,2,-73.98230743408203,40.768718719482415,-73.98462677001955,40.75947189331055,N,893
743388,id0812868,1,2016-03-06 17:47:21,2016-03-06 17:55:55,1,-73.96592712402342,40.79530715942383,-73.96218872070312,40.775474548339844,N,514
600856,id0548556,1,2016-06-18 18:47:56,2016-06-18 18:54:53,3,-73.98726654052734,40.72229766845703,-73.99664306640625,40.72343444824219,N,417
873905,id1233237,2,2016-05-17 19:06:19,2016-05-17 19:12:07,1,-73.96240234375,40.77650833129883,-73.98004150390625,40.78091049194336,N,348
962338,id0833914,1,2016-01-15 21:55:05,2016-01-15 22:07:23,1,-73.99393463134766,40.751140594482415,-73.99159240722656,40.73526382446289,N,738
1402871,id2257012,1,2016-05-09 07:31:22,2016-05-09 07:45:18,1,-73.97563934326173,40.78938674926758,-73.98677062988281,40.75255966186523,N,836
470577,id2936963,2,2016-02-04 01:07:46,2016-02-04 01:15:55,1,-73.99517059326173,40.75938415527344,-73.97298431396483,40.75133514404297,N,489
1296316,id1865391,2,2016-02-12 11:42:30,2016-02-12 11:50:07,1,-73.95355224609375,40.77981185913085,-73.95178985595702,40.77431869506836,N,457
962904,id3653101,2,2016-05-26 07:32:47,2016-05-26 07:46:18,1,-73.95901489257811,40.781883239746094,-73.9789505004883,40.75619888305664,N,811
904319,id0670236,2,2016-02-26 19:51:18,2016-02-26 19:54:23,5,-73.96736907958984,40.80345153808594,-73.9713363647461,40.79547119140625,N,185
1184765,id3891710,1,2016-03-16 02:57:52,2016-03-16 02:59:38,1,-73.93809509277342,40.79669189453125,-73.9403076171875,40.78963088989258,N,106
1449306,id1493695,1,2016-04-08 11:54:09,2016-04-08 11:59:52,2,-73.98619842529298,40.75137710571289,-73.97942352294923,40.76096725463867,N,343
1083387,id2727384,2,2016-06-19 12:45:55,2016-06-19 13:03:50,1,-73.98563385009766,40.752784729003906,-74.00895690917969,40.70683670043945,N,1075
998125,id0456960,2,2016-01-17 11:16:09,2016-01-17 11:30:39,1,-73.97791290283203,40.75520324707031,-74.0147933959961,40.71136093139648,N,870
159092,id2636537,2,2016-02-28 00:46:40,2016-02-28 01:07:02,1,-73.9941177368164,40.722633361816406,-73.95481872558594,40.7165412902832,N,1222
1231263,id0654910,2,2016-05-09 00:01:20,2016-05-09 00:20:51,1,-73.87297821044923,40.77421188354492,-73.99449920654298,40.73474884033203,N,1171
358829,id0396069,1,2016-05-04 18:24:42,2016-05-04 18:40:59,1,-73.96193695068358,40.76772689819336,-73.97926330566406,40.75555038452149,N,977
239212,id3398886,2,2016-01-22 21:37:58,2016-01-22 21:47:42,3,-73.99446868896483,40.75178909301758,-73.99103546142578,40.73385238647461,N,584
85482,id1060606,2,2016-04-08 20:30:57,2016-04-08 20:45:09,5,-73.98255920410156,40.73935317993164,-73.9817886352539,40.72427749633789,N,852
1368582,id3870044,2,2016-04-22 10:35:39,2016-04-22 10:39:50,1,-73.9768829345703,40.7558708190918,-73.9792709350586,40.76179122924805,N,251
1333298,id3771498,2,2016-05-08 15:01:45,2016-05-08 15:14:26,1,-73.99127197265625,40.74977111816406,-73.97456359863281,40.73656845092773,N,761
361682,id1437991,1,2016-05-16 20:39:41,2016-05-16 20:48:26,1,-73.98443603515625,40.76844024658203,-73.9785614013672,40.75459671020508,N,525
572207,id3047953,2,2016-02-29 08:48:10,2016-02-29 09:15:42,1,-73.99339294433594,40.724281311035156,-73.99053955078125,40.66838836669922,N,1652
586507,id0670177,1,2016-04-19 03:56:16,2016-04-19 04:16:02,1,-73.97360229492188,40.75039291381836,-73.78326416015625,40.64377212524415,N,1186
35032,id0246295,2,2016-06-24 19:01:17,2016-06-24 19:02:21,1,-73.98267364501955,40.777198791503906,-73.97928619384766,40.78187942504883,N,64
658757,id1432881,1,2016-06-23 00:22:53,2016-06-23 00:43:39,1,-73.98072814941406,40.76747512817383,-74.00040435791014,40.74279403686523,N,1246
345586,id0577541,2,2016-06-12 15:14:40,2016-06-12 15:23:09,1,-74.00653076171875,40.73172378540039,-74.00924682617188,40.71472930908203,N,509
1013618,id2599928,2,2016-03-25 16:44:29,2016-03-25 16:57:37,2,-73.95352935791014,40.779258728027344,-73.9742431640625,40.762943267822266,N,788
509678,id2578593,2,2016-02-24 17:14:42,2016-02-24 18:12:14,1,-73.78956604003906,40.64657974243164,-73.90686798095702,40.721153259277344,N,3452
216521,id2728676,2,2016-05-05 06:39:59,2016-05-05 06:56:05,1,-73.96452331542969,40.79194641113281,-73.97486114501955,40.74183654785156,N,966
1181463,id3708855,2,2016-03-22 10:18:49,2016-03-22 10:33:25,1,-73.97181701660156,40.75024032592773,-73.98807525634766,40.75066757202149,N,876
623567,id2260003,2,2016-01-06 09:33:01,2016-01-06 09:45:53,2,-73.98008728027342,40.74982070922852,-73.9604263305664,40.76165390014648,N,772
653237,id3371864,1,2016-05-19 14:27:11,2016-05-19 14:31:14,1,-73.97149658203125,40.74762344360352,-73.97493743896483,40.75056838989258,N,243
1399027,id3893362,1,2016-01-12 14:28:58,2016-01-12 14:33:11,1,-73.96507263183594,40.760032653808594,-73.97391510009766,40.75161361694336,N,253
745307,id1512719,2,2016-04-06 10:56:23,2016-04-06 11:11:06,1,-73.95452117919923,40.7641487121582,-73.96290588378906,40.77500534057617,N,883
1244075,id2860406,1,2016-06-14 17:04:28,2016-06-14 17:07:35,1,-73.99295806884766,40.74629211425781,-73.99364471435547,40.74312973022461,N,187
694362,id3946807,1,2016-02-25 08:53:44,2016-02-25 09:01:27,1,-73.98931121826173,40.76784133911133,-73.98546600341797,40.76791763305664,N,463
774950,id1691270,2,2016-01-05 05:31:41,2016-01-05 05:31:47,2,-73.9773178100586,40.74982833862305,-73.97766876220702,40.74908828735352,N,6
1194747,id3375537,2,2016-02-17 21:13:39,2016-02-17 21:23:21,2,-73.98490142822266,40.7280387878418,-73.96382904052734,40.756927490234375,N,582
1166820,id0137831,1,2016-01-01 12:41:39,2016-01-01 12:46:27,1,-73.98914337158203,40.74858856201172,-73.98020935058595,40.75958251953125,N,288
120404,id0502301,1,2016-05-21 18:49:21,2016-05-21 18:53:38,1,-73.99966430664062,40.72854232788085,-73.99329376220702,40.72774505615234,N,257
1448298,id0978800,2,2016-04-22 18:44:35,2016-04-22 18:50:37,1,-73.98875427246094,40.72725296020508,-73.98909759521484,40.72300720214844,N,362
