,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
1334252,id1120872,1,2016-03-07 08:10:29,2016-03-07 08:18:18,1,-73.96636199951173,40.7647705078125,-73.9755859375,40.7523193359375,N,469
1304377,id1933371,1,2016-01-27 19:06:53,2016-01-27 19:23:55,3,-73.99850463867188,40.72868728637695,-74.01422119140625,40.70246887207031,N,1022
548275,id2707417,2,2016-05-22 13:50:36,2016-05-22 14:08:22,4,-73.9850311279297,40.72779846191406,-73.98471069335938,40.76258087158203,N,1066
1366053,id2571576,1,2016-02-15 10:45:40,2016-02-15 11:00:33,1,-73.94538879394531,40.78265380859375,-73.96379089355469,40.808013916015625,N,893
997148,id3526793,1,2016-01-22 13:03:13,2016-01-22 13:16:57,1,-73.95635223388672,40.76726531982422,-73.97498321533203,40.758464813232415,N,824
199767,id1903775,2,2016-03-06 20:50:44,2016-03-06 21:16:46,5,-73.99396514892578,40.74645614624024,-73.9322280883789,40.84786224365234,N,1562
1428056,id2564651,2,2016-06-27 19:11:24,2016-06-27 19:20:33,1,-74.0150146484375,40.71327209472656,-74.00724792480467,40.74365615844727,N,549
37607,id2166582,1,2016-05-02 11:45:39,2016-05-02 11:58:35,1,-73.98906707763672,40.74153137207031,-73.97315979003906,40.75735473632813,N,776
406707,id1317094,1,2016-06-10 23:49:35,2016-06-11 00:07:15,1,-73.99112701416014,40.74396896362305,-73.98839569091797,40.72317123413085,N,1060
127667,id1147523,1,2016-05-17 12:24:54,2016-05-17 12:36:18,1,-73.96621704101562,40.76462936401367,-73.9581069946289,40.77968978881836,N,684
1341496,id0565517,1,2016-01-05 13:37:48,2016-01-05 13:51:53,1,-73.98248291015625,40.73444366455078,-73.97502899169923,40.7418098449707,N,845
363211,id0023989,2,2016-03-14 22:16:50,2016-03-14 22:31:20,3,-73.97413635253906,40.75989151000977,-73.9825439453125,40.776363372802734,N,870
1376668,id0940629,1,2016-06-19 17:48:48,2016-06-19 18:51:01,1,-73.98741912841797,40.760498046875,-73.99041748046875,40.66952133178711,N,3733
1194207,id2546441,1,2016-02-24 19:14:09,2016-02-24 19:43:59,1,-73.99919128417969,40.74431610107422,-73.92330932617188,40.86693954467773,N,1790
77485,id1142364,1,2016-03-15 20:47:00,2016-03-15 20:55:32,1,-74.00572204589844,40.73870086669922,-74.00391387939453,40.7518424987793,N,512
1301422,id0790913,1,2016-04-18 16:31:11,2016-04-18 16:46:43,1,-74.00830078125,40.7488670349121,-73.98471069335938,40.743080139160156,N,932
414536,id1071377,1,2016-05-07 18:55:06,2016-05-07 19:12:46,1,-73.97484588623048,40.77819442749024,-73.93800354003906,40.82313537597656,N,1060
1398383,id1381612,1,2016-03-15 18:29:40,2016-03-15 18:43:13,1,-73.96609497070312,40.76213455200195,-73.95244598388672,40.76848220825195,N,813
802444,id2061345,1,2016-02-15 16:22:34,2016-02-15 16:40:08,1,-73.98750305175781,40.73258972167969,-73.95359802246094,40.77938461303711,N,1054
381825,id3578349,2,2016-01-05 15:42:09,2016-01-05 16:01:31,1,-74.00711059570312,40.71178817749024,-73.9859619140625,40.74678421020508,N,1162
231364,id1852223,1,2016-05-27 23:25:33,2016-05-27 23:28:32,1,-73.98109436035155,40.74452590942383,-73.9765396118164,40.74008560180664,N,179
441718,id0281119,1,2016-01-18 16:32:59,2016-01-18 16:36:51,1,-73.9555130004883,40.7794189453125,-73.95013427734375,40.77180862426758,N,232
639249,id2632632,2,2016-04-27 18:49:44,2016-04-27 18:57:36,3,-73.96823120117188,40.76308059692383,-73.95652770996094,40.78123092651367,N,472
331795,id3139583,1,2016-03-13 17:23:05,2016-03-13 18:10:15,2,-73.98018646240234,40.76655960083008,-73.80471038818358,40.661903381347656,N,2830
651303,id1913363,1,2016-06-24 15:54:09,2016-06-24 16:44:29,1,-73.9911117553711,40.74981689453125,-73.94296264648438,40.84048843383789,N,3020
1122479,id3988740,2,2016-01-21 07:25:24,2016-01-21 07:37:33,5,-73.96785736083984,40.7559814453125,-74.00544738769531,40.70677947998047,N,729
370349,id1732891,2,2016-03-31 21:10:13,2016-03-31 21:18:04,1,-73.99362182617188,40.73542404174805,-73.98686218261719,40.72662353515625,N,471
707611,id3511886,2,2016-06-09 22:44:49,2016-06-09 22:53:53,1,-73.98423767089844,40.76491165161133,-73.9659194946289,40.75917053222656,N,544
1189372,id3604754,2,2016-01-15 13:20:17,2016-01-15 13:47:48,2,-73.99909973144531,40.72633361816406,-73.95321655273438,40.6896858215332,N,1651
790399,id2669921,1,2016-03-26 16:05:43,2016-03-26 16:08:23,1,-73.95967864990234,40.7628173828125,-73.9491195678711,40.77724075317383,N,160
1451443,id0590035,2,2016-04-30 20:44:14,2016-04-30 21:13:08,4,-73.95075988769531,40.77495956420898,-73.99227905273438,40.72895050048828,N,1734
900095,id2135112,2,2016-02-14 14:57:22,2016-02-14 15:06:54,3,-73.98745727539062,40.73310089111328,-73.98821258544923,40.722969055175774,N,572
841112,id1430869,2,2016-03-13 15:04:48,2016-03-13 15:13:25,1,-73.9869155883789,40.73624801635742,-74.00016021728516,40.72670364379883,N,517
305304,id0950373,2,2016-06-18 14:07:06,2016-06-18 14:10:38,1,-73.98703002929686,40.75608444213867,-73.99253845214845,40.74824905395508,N,212
1287845,id0808768,2,2016-05-29 07:51:36,2016-05-29 08:01:48,1,-73.95298767089844,40.782958984375,-73.98239135742188,40.7641716003418,N,612
450204,id0640445,2,2016-03-04 21:14:00,2016-03-04 21:52:46,2,-73.99181365966798,40.73530578613281,-73.97332763671875,40.64665222167969,N,2326
710432,id1686514,1,2016-02-06 10:09:51,2016-02-06 10:19:41,2,-73.99642181396483,40.7163314819336,-74.00665283203125,40.67693710327149,N,590
989748,id0877373,1,2016-06-09 21:37:25,2016-06-09 21:40:31,1,-73.98834991455078,40.7183837890625,-73.99137115478516,40.7140007019043,N,186
1353890,id0909793,1,2016-01-02 09:41:17,2016-01-02 09:55:25,1,-73.95025634765625,40.77994155883789,-73.93608093261719,40.76760482788085,N,848
1384705,id1372007,2,2016-03-15 13:54:05,2016-03-15 14:05:32,1,-73.97498321533203,40.76144027709961,-73.98731231689453,40.74496841430664,N,687
320350,id3772564,1,2016-05-24 12:59:18,2016-05-24 13:13:56,2,-73.97164916992188,40.76016616821289,-73.98732757568358,40.770267486572266,N,878
1152820,id3802886,2,2016-03-07 11:16:02,2016-03-07 11:44:41,5,-73.98131561279298,40.7325439453125,-73.9847183227539,40.76057815551758,N,1719
561760,id3624289,1,2016-04-07 11:43:25,2016-04-07 12:04:26,1,-73.96228790283203,40.77939224243164,-73.97400665283203,40.76439666748047,N,1261
494545,id3215482,2,2016-03-29 17:08:05,2016-03-29 17:18:09,6,-73.96968078613281,40.75762176513672,-73.98013305664062,40.75381851196289,N,604
634406,id2771906,2,2016-04-14 20:13:24,2016-04-14 20:35:12,2,-74.00199127197266,40.74028015136719,-73.94984436035155,40.7685661315918,N,1308
1053162,id2848259,2,2016-05-10 17:48:52,2016-05-10 17:55:11,2,-73.95599365234375,40.77972030639648,-73.95461273193358,40.77388000488281,N,379
325873,id2674509,1,2016-02-22 21:47:31,2016-02-22 21:58:02,1,-73.99390411376955,40.74147033691406,-73.9861602783203,40.73078536987305,N,631
328552,id3369987,1,2016-04-13 18:43:41,2016-04-13 18:52:43,2,-73.9912567138672,40.73920822143555,-73.9754867553711,40.730125427246094,N,542
1246995,id1770760,1,2016-03-02 14:06:41,2016-03-02 14:44:44,2,-73.9825439453125,40.77154541015625,-73.87328338623048,40.77432632446289,N,2283
208708,id2358184,2,2016-02-20 21:55:41,2016-02-20 22:00:44,1,-73.99297332763672,40.75212097167969,-74.00283813476562,40.76041030883789,N,303
366211,id1927023,2,2016-04-11 13:45:27,2016-04-11 13:52:12,1,-73.95098114013672,40.771629333496094,-73.97310638427734,40.78269958496094,N,405
1299653,id3321490,1,2016-04-01 11:42:39,2016-04-01 11:46:55,2,-73.97338104248048,40.75780487060547,-73.96839141845702,40.76435470581055,N,256
1226737,id2502527,2,2016-05-22 22:14:22,2016-05-22 22:18:23,1,-73.95848846435547,40.77273941040039,-73.94678497314453,40.77749252319336,N,241
1022227,id1206733,2,2016-05-12 21:00:25,2016-05-12 21:15:41,1,-73.87086486816406,40.77369689941406,-73.95606994628906,40.76680755615234,N,916
789462,id1122893,1,2016-05-22 20:35:01,2016-05-22 20:48:27,2,-73.978515625,40.76597595214844,-74.00397491455078,40.74264144897461,N,806
591247,id1741014,2,2016-01-09 13:14:53,2016-01-09 13:25:24,1,-73.99107360839844,40.739479064941406,-73.97924041748048,40.75838088989258,N,631
1175599,id2490231,1,2016-03-29 23:42:04,2016-03-29 23:56:24,1,-73.8729019165039,40.774208068847656,-73.94938659667969,40.80611038208008,N,860
1042527,id2799780,2,2016-06-19 22:40:48,2016-06-19 22:46:06,5,-73.98417663574219,40.73738479614258,-73.9739532470703,40.75221633911133,N,318
772758,id3388693,1,2016-04-10 00:05:11,2016-04-10 00:19:09,1,-74.00536346435547,40.728424072265625,-73.97789764404298,40.72526550292969,N,838
1093058,id1033380,1,2016-04-30 02:26:36,2016-04-30 02:32:38,3,-74.0056915283203,40.74058151245117,-73.99464416503906,40.750450134277344,N,362
1351057,id2342969,1,2016-04-02 09:17:25,2016-04-02 09:55:18,1,-73.77674865722656,40.645286560058594,-73.88997650146483,40.74609375,N,2273
308836,id3117627,1,2016-05-20 08:16:48,2016-05-20 08:21:24,1,-73.95402526855469,40.78487014770508,-73.95851898193358,40.77985763549805,N,276
17467,id0087243,2,2016-06-23 00:03:37,2016-06-23 00:14:11,1,-73.97512817382812,40.755950927734375,-73.98072814941406,40.73220825195313,N,634
19583,id1579985,2,2016-06-25 18:10:47,2016-06-25 18:26:01,1,-73.94248962402342,40.841495513916016,-73.96566009521484,40.79206466674805,N,914
1266341,id2270432,1,2016-02-09 00:07:45,2016-02-09 00:11:22,2,-73.99395751953125,40.72849655151367,-73.9979019165039,40.72124481201172,N,217
405948,id1350371,2,2016-06-24 15:35:25,2016-06-24 15:57:00,1,-74.00003051757811,40.72713851928711,-74.0146484375,40.71160125732422,N,1295
680556,id2904556,1,2016-05-26 06:47:31,2016-05-26 06:52:31,1,-73.99087524414062,40.755943298339844,-73.98316955566406,40.76640319824219,N,300
1132346,id0815396,1,2016-05-18 16:25:55,2016-05-18 16:39:04,1,-73.98754119873048,40.70259475708008,-73.97840881347656,40.68516540527344,N,789
1313146,id1975287,1,2016-02-24 13:55:56,2016-02-24 14:16:22,1,-74.01294708251955,40.71644973754883,-73.99929809570312,40.76148223876953,N,1226
219060,id0085568,1,2016-02-16 07:33:59,2016-02-16 07:38:28,2,-73.99883270263672,40.680931091308594,-73.99405670166014,40.6909408569336,N,269
687392,id2831275,1,2016-03-23 20:16:37,2016-03-23 20:27:45,1,-73.9789810180664,40.75291061401367,-73.97631072998048,40.78065490722656,N,668
286293,id3037591,1,2016-05-10 13:16:15,2016-05-10 13:33:12,1,-73.9744415283203,40.74190139770508,-73.97859954833984,40.77731323242188,N,1017
840656,id0664838,2,2016-01-26 07:20:03,2016-01-26 07:29:50,6,-74.01547241210938,40.71535873413085,-74.0078582763672,40.70492935180664,N,587
1191642,id2774239,2,2016-06-10 20:52:36,2016-06-10 21:09:04,5,-73.9769515991211,40.67250061035156,-73.95762634277344,40.71794509887695,N,988
1442559,id1794266,2,2016-01-02 21:52:34,2016-01-02 22:05:25,5,-74.00360870361328,40.71564865112305,-74.00741577148438,40.74114990234375,N,771
450689,id1212138,2,2016-05-29 19:18:04,2016-05-29 19:29:58,1,-73.99435424804686,40.75413513183594,-73.9739761352539,40.74020385742188,N,714
876954,id2704612,1,2016-02-27 18:58:16,2016-02-27 19:04:02,2,-74.00880432128906,40.73263931274415,-74.00566864013672,40.74116516113281,N,346
533593,id1335829,2,2016-06-25 14:34:05,2016-06-25 14:45:38,1,-73.9926528930664,40.743019104003906,-73.99552154541014,40.7532615661621,N,693
789905,id2740104,2,2016-01-24 19:16:15,2016-01-24 19:20:53,4,-73.99700164794923,40.73656463623047,-73.98976135253906,40.739933013916016,N,278
172823,id2352345,2,2016-05-03 18:45:49,2016-05-03 19:01:51,1,-73.96620178222656,40.78963851928711,-73.98259735107422,40.76314163208008,N,962
1144366,id2634872,1,2016-04-18 19:00:48,2016-04-18 19:13:25,1,-73.97260284423827,40.76470947265625,-73.91934204101562,40.75727844238281,N,757
1440476,id1286018,2,2016-01-27 12:07:42,2016-01-27 12:45:38,1,-74.01168823242188,40.71390151977539,-73.8651123046875,40.77054977416992,N,2276
8713,id0656643,1,2016-04-05 06:38:28,2016-04-05 06:44:27,1,-73.9920196533203,40.738529205322266,-73.9747543334961,40.74185180664063,N,359
972040,id3410766,2,2016-01-02 08:54:50,2016-01-02 08:58:19,1,-73.94921875,40.78145980834961,-73.96099853515625,40.7752685546875,N,209
72641,id0674374,1,2016-06-24 20:25:33,2016-06-24 20:44:34,1,-73.94661712646483,40.79196548461913,-73.99031066894531,40.76483154296875,N,1141
1054816,id2959257,2,2016-05-13 11:03:03,2016-05-13 11:20:08,1,-73.98243713378906,40.7665901184082,-73.96699523925781,40.75711441040039,N,1025
1029688,id1523133,2,2016-01-09 15:47:23,2016-01-09 15:52:32,2,-73.99407196044923,40.751426696777344,-74.00212097167969,40.755943298339844,N,309
73189,id1702386,1,2016-01-16 11:33:19,2016-01-16 11:37:26,1,-73.98345947265625,40.76176071166992,-73.99049377441406,40.75849914550781,N,247
522918,id0847216,1,2016-03-19 23:20:08,2016-03-19 23:51:40,2,-74.0004653930664,40.726387023925774,-73.94772338867188,40.75215148925781,N,1892
149069,id3894695,1,2016-04-11 20:52:53,2016-04-11 21:04:33,1,-74.00461578369139,40.72844696044922,-73.99073028564453,40.71564865112305,N,700
754774,id3714103,1,2016-05-14 12:39:12,2016-05-14 12:55:33,1,-73.95223236083984,40.77316665649415,-73.87169647216798,40.76395797729492,N,981
1104254,id3558000,1,2016-06-15 16:26:34,2016-06-15 16:40:39,2,-74.015625,40.704265594482415,-73.9807357788086,40.71263885498047,Y,845
640415,id3963573,1,2016-01-02 14:55:00,2016-01-02 15:06:50,1,-73.99433135986328,40.750732421875,-73.99917602539062,40.73164749145508,N,710
387055,id2755642,1,2016-03-24 01:28:00,2016-03-24 01:33:28,1,-74.00589752197266,40.724891662597656,-73.9940185546875,40.71803665161133,N,328
1047402,id1683531,1,2016-03-03 09:27:43,2016-03-03 09:33:56,1,-74.00679779052734,40.711822509765625,-74.01344299316406,40.70514678955078,N,373
26372,id3587499,2,2016-04-27 13:07:00,2016-04-27 13:46:52,6,-73.87091827392578,40.773685455322266,-73.98245239257811,40.76460647583008,N,2392
679231,id3787657,2,2016-01-11 19:09:12,2016-01-11 19:27:02,1,-73.98705291748048,40.7519416809082,-73.99147033691406,40.75127029418945,N,1070
203489,id2368340,1,2016-06-07 18:11:34,2016-06-07 18:21:29,1,-73.98981475830078,40.73412704467773,-73.97843170166014,40.75107955932617,N,595
884616,id1887717,1,2016-01-14 10:40:24,2016-01-14 11:14:11,2,-73.87276458740234,40.7739143371582,-73.98152923583984,40.78070068359375,N,2027
964523,id1845458,2,2016-01-13 20:40:45,2016-01-13 20:51:12,1,-73.9906692504883,40.73659896850585,-74.00958251953125,40.723331451416016,N,627
383061,id2606656,2,2016-03-23 20:04:04,2016-03-23 20:21:19,1,-73.96875762939453,40.76163101196289,-73.95581817626955,40.71243667602539,N,1035
872712,id0349685,2,2016-04-09 16:52:47,2016-04-09 17:15:10,1,-73.99688720703125,40.725135803222656,-73.98213195800781,40.74993133544922,N,1343
182577,id3243269,2,2016-01-30 17:32:35,2016-01-30 18:12:23,1,-73.98651885986328,40.75548934936523,-73.9100112915039,40.780311584472656,N,2388
1053228,id0722541,2,2016-01-03 04:36:50,2016-01-03 04:40:57,1,-73.97457885742188,40.76330184936523,-73.98422241210938,40.76123809814453,N,247
812266,id3617263,1,2016-04-02 11:39:53,2016-04-02 11:50:58,1,-73.98810577392578,40.7237434387207,-73.97805786132812,40.74797821044922,N,665
1187515,id1531233,1,2016-05-29 23:14:35,2016-05-29 23:33:17,1,-73.98418426513672,40.72527313232422,-73.9676513671875,40.78767395019531,N,1122
1430180,id0918105,1,2016-06-29 22:16:44,2016-06-29 22:40:20,1,-73.97350311279298,40.74410629272461,-73.98291015625,40.78337478637695,N,1416
563576,id0681846,1,2016-06-27 09:26:34,2016-06-27 09:47:30,1,-73.97196960449219,40.74578094482422,-73.94422912597656,40.74993896484375,N,1256
504495,id3686344,2,2016-01-03 00:24:44,2016-01-03 00:44:39,5,-73.99971008300781,40.72705078125,-73.9730911254883,40.7903709411621,N,1195
1048135,id2031448,1,2016-06-10 22:06:00,2016-06-10 22:26:43,1,-73.9817657470703,40.771873474121094,-73.98319244384766,40.72604751586913,N,1243
969830,id2731134,1,2016-04-20 22:31:57,2016-04-20 22:32:09,1,-73.98629760742188,40.75025939941406,-73.98627471923827,40.75025177001953,N,12
478208,id3110986,2,2016-05-26 08:22:44,2016-05-26 09:00:13,4,-73.99846649169923,40.681636810302734,-73.9969024658203,40.737152099609375,N,2249
483280,id2662384,2,2016-02-14 11:33:38,2016-02-14 11:37:01,6,-73.96505737304686,40.77241134643555,-73.95848083496094,40.77392959594727,N,203
1188905,id2616323,2,2016-03-06 11:38:13,2016-03-06 11:53:50,1,-73.9873504638672,40.73316192626953,-73.98804473876955,40.75956344604492,N,937
816982,id0078422,2,2016-06-09 07:49:36,2016-06-09 07:55:07,1,-73.99239349365234,40.74879837036133,-73.98629760742188,40.74319839477539,N,331
781116,id1506076,1,2016-02-10 10:51:48,2016-02-10 11:20:58,1,-73.95430755615234,40.767181396484375,-73.9923095703125,40.73789596557617,N,1750
722631,id0561103,1,2016-05-25 18:48:38,2016-05-25 18:55:52,1,-73.96327209472656,40.77187728881836,-73.952392578125,40.77290725708008,N,434
1304074,id1065543,2,2016-05-18 13:20:36,2016-05-18 13:23:23,1,-73.9788818359375,40.76686096191406,-73.98219299316406,40.770599365234375,N,167
997614,id2773959,2,2016-06-07 08:15:15,2016-06-07 08:25:45,1,-73.98996734619139,40.756492614746094,-73.98439025878906,40.74851608276367,N,630
836906,id3305686,2,2016-01-08 01:09:59,2016-01-08 01:28:55,1,-73.99624633789062,40.71965026855469,-73.94854736328125,40.693939208984375,N,1136
819801,id1763806,2,2016-04-19 22:10:35,2016-04-19 22:23:56,5,-73.97760009765625,40.78926849365234,-73.93448638916014,40.85329818725585,N,801
764988,id2878389,1,2016-03-19 00:36:09,2016-03-19 00:39:39,4,-73.98526763916014,40.76309585571289,-73.98741912841797,40.76869583129883,N,210
639334,id3260350,1,2016-01-14 20:56:04,2016-01-14 21:02:47,2,-73.98195648193358,40.76541519165039,-73.96945190429686,40.75697708129883,N,403
120045,id1943315,1,2016-04-10 21:57:29,2016-04-10 22:05:12,1,-73.98047637939453,40.76004028320313,-73.95874786376955,40.78103637695313,N,463
1142126,id1133103,2,2016-06-14 23:59:12,2016-06-15 00:24:24,5,-73.7820053100586,40.644676208496094,-73.9394302368164,40.81583786010742,N,1512
908393,id3426855,2,2016-03-17 15:27:40,2016-03-17 15:46:26,1,-73.87100982666014,40.773841857910156,-73.89608764648438,40.73447036743164,N,1126
661534,id0321829,2,2016-01-18 09:00:14,2016-01-18 09:14:30,1,-73.94693756103516,40.77589797973633,-73.96947479248048,40.76853561401367,N,856
1004002,id1926835,1,2016-05-24 10:10:04,2016-05-24 10:17:57,1,-73.98808288574219,40.74779891967773,-73.98503875732422,40.73850631713867,N,473
261234,id0346333,1,2016-04-05 17:24:35,2016-04-05 17:43:02,1,-73.98236083984375,40.77894592285156,-73.97869873046875,40.79093933105469,N,1107
472596,id2645887,1,2016-03-22 09:28:12,2016-03-22 09:45:23,1,-73.98682403564453,40.761268615722656,-73.97197723388672,40.76266479492188,N,1031
765811,id2422869,1,2016-04-09 22:06:21,2016-04-09 22:12:37,1,-73.95500946044923,40.78344345092773,-73.95281219482422,40.77336120605469,N,376
760860,id1248419,1,2016-03-15 10:46:56,2016-03-15 10:57:10,1,-73.97259521484375,40.74342727661133,-73.95587921142578,40.76378631591797,N,614
383475,id0748260,1,2016-06-11 21:39:59,2016-06-11 21:48:12,1,-73.99331665039062,40.73553085327149,-73.9918212890625,40.72652053833008,N,493
613069,id1926854,1,2016-03-05 19:42:39,2016-03-05 19:53:26,1,-73.97531127929686,40.78995895385742,-73.95197296142578,40.78472900390625,N,647
1214356,id2081630,2,2016-02-29 07:13:44,2016-02-29 07:22:43,1,-74.00627136230467,40.71686553955078,-73.98973083496094,40.70091247558594,N,539
919037,id0871980,2,2016-01-26 21:39:13,2016-01-26 21:45:51,1,-73.96759033203125,40.80302810668945,-73.9706802368164,40.78923034667969,N,398
1061116,id3703875,1,2016-04-27 10:14:43,2016-04-27 10:30:09,1,-74.0028076171875,40.760440826416016,-73.97198486328125,40.76062774658203,N,926
1014947,id3675768,1,2016-04-12 20:29:05,2016-04-12 20:41:59,1,-73.97476196289062,40.74208068847656,-74.0172348022461,40.711509704589844,N,774
790642,id3089405,1,2016-04-21 12:54:23,2016-04-21 13:13:53,1,-73.96473693847656,40.77542114257813,-73.97161102294923,40.766426086425774,N,1170
752770,id2685600,2,2016-04-01 18:37:41,2016-04-01 18:59:03,1,-73.97742462158203,40.76189041137695,-73.97193908691406,40.79562377929688,N,1282
449131,id0313057,2,2016-06-09 18:24:09,2016-06-09 18:42:50,5,-74.00859069824219,40.70280838012695,-73.97278594970702,40.65280151367188,N,1121
955803,id2562499,1,2016-05-01 17:25:36,2016-05-01 18:23:31,3,-73.78208923339844,40.64458465576172,-73.96584320068358,40.76217269897461,N,3475
1189261,id2071571,2,2016-05-20 16:12:18,2016-05-20 16:32:02,2,-73.97493743896483,40.75685501098633,-73.9915771484375,40.74978637695313,N,1184
691477,id1904715,1,2016-02-12 14:49:01,2016-02-12 14:51:31,1,-73.98326873779298,40.75598907470703,-73.97795104980467,40.763919830322266,N,150
1151101,id1009671,1,2016-03-19 22:24:57,2016-03-19 22:43:27,1,-74.00170135498048,40.72454833984375,-73.95803070068358,40.714691162109375,N,1110
73946,id2494300,2,2016-04-25 20:16:47,2016-04-25 20:19:48,1,-74.0052032470703,40.74066925048828,-74.00975036621094,40.73537063598633,N,181
230645,id2538442,1,2016-02-21 00:02:13,2016-02-21 00:18:02,3,-73.98978424072266,40.729793548583984,-73.97269439697266,40.756290435791016,N,949
1251271,id0519824,2,2016-01-15 09:34:48,2016-01-15 09:52:34,2,-73.95970153808595,40.79848861694336,-73.95208740234375,40.769229888916016,N,1066
1074475,id2592692,2,2016-01-29 21:58:55,2016-01-29 22:03:49,1,-73.97277069091797,40.74370956420898,-73.9871368408203,40.72945022583008,N,294
198457,id1519864,2,2016-03-21 17:47:42,2016-03-21 17:58:09,1,-73.98847961425781,40.748680114746094,-73.97760772705078,40.7586784362793,N,627
135714,id1193243,1,2016-06-26 03:11:54,2016-06-26 03:29:20,1,-73.9897232055664,40.72314834594727,-73.95448303222656,40.68635177612305,N,1046
295804,id2945607,1,2016-05-18 08:24:34,2016-05-18 08:38:40,1,-73.98126220703125,40.76789855957031,-73.95601654052734,40.78464126586913,N,846
482144,id0725550,1,2016-06-06 18:36:51,2016-06-06 18:52:21,2,-73.98682403564453,40.75626754760742,-73.9996337890625,40.72674179077149,N,930
1378226,id2916694,2,2016-02-23 21:38:21,2016-02-23 21:42:31,4,-73.9540023803711,40.78753280639648,-73.93937683105469,40.80512619018555,N,250
1329617,id0033270,2,2016-04-11 15:26:57,2016-04-11 15:48:10,1,-73.966796875,40.79391098022461,-73.93782806396483,40.85202026367188,N,1273
1220863,id0545602,2,2016-04-25 20:48:22,2016-04-25 20:53:44,1,-73.99398803710938,40.76165008544922,-73.982177734375,40.77045822143555,N,322
1173393,id2609777,1,2016-01-11 09:43:19,2016-01-11 09:51:53,1,-73.99486541748048,40.72590255737305,-73.98331451416014,40.74433135986328,N,514
405853,id0149989,1,2016-05-03 00:22:03,2016-05-03 00:30:52,1,-73.96819305419923,40.75896453857422,-73.99381256103516,40.76471710205078,N,529
950456,id1135065,2,2016-01-02 13:55:48,2016-01-02 14:21:03,2,-73.97595977783203,40.76008987426758,-74.01023864746094,40.711589813232415,N,1515
122882,id2425375,2,2016-06-08 21:23:42,2016-06-08 21:30:20,1,-74.00421905517578,40.74264907836913,-73.99468231201173,40.75036239624024,N,398
87196,id1234283,2,2016-05-06 23:09:40,2016-05-06 23:13:06,1,-73.980712890625,40.77988052368164,-73.9700698852539,40.7965087890625,N,206
1022199,id1753551,2,2016-03-04 10:48:10,2016-03-04 10:56:27,1,-73.97113037109375,40.766639709472656,-73.97454071044923,40.762371063232415,N,497
32759,id0192964,1,2016-06-20 13:12:33,2016-06-20 13:24:25,1,-73.97315979003906,40.75194549560547,-73.97168731689453,40.76321792602539,N,712
340260,id0737190,1,2016-01-22 17:41:06,2016-01-22 18:31:34,3,-73.91061401367188,40.77604675292969,-73.98470306396483,40.76039123535156,N,3028
928213,id1117022,2,2016-02-21 20:09:32,2016-02-21 20:31:47,2,-73.9636459350586,40.798240661621094,-74.00543212890625,40.72726440429688,N,1335
1263440,id0547655,1,2016-04-01 10:18:19,2016-04-01 10:34:18,1,-73.9789047241211,40.76412582397461,-73.99899291992188,40.76412963867188,N,959
443780,id2892201,1,2016-01-11 20:51:35,2016-01-11 21:28:43,2,-73.781982421875,40.64453887939453,-74.00312805175781,40.72392272949219,N,2228
955123,id1171061,1,2016-04-03 18:19:08,2016-04-03 18:30:56,1,-73.97052001953125,40.76154708862305,-73.95621490478516,40.78632736206055,N,708
69371,id3183250,2,2016-05-28 13:46:40,2016-05-28 13:55:57,1,-73.97306823730467,40.78036117553711,-73.98435974121094,40.760078430175774,N,557
218596,id3027822,1,2016-01-06 11:24:51,2016-01-06 11:30:54,1,-73.98799896240234,40.71868515014648,-73.98324584960938,40.73077392578125,N,363
1021986,id1974899,1,2016-03-31 08:51:52,2016-03-31 09:07:07,1,-73.97885131835938,40.740806579589844,-73.98257446289062,40.75032043457031,N,915
931089,id0431708,2,2016-06-09 08:31:17,2016-06-09 08:50:31,5,-73.98699188232422,40.73360061645508,-73.96450805664062,40.76436996459961,N,1154
307483,id1716553,1,2016-05-05 19:28:57,2016-05-05 19:49:51,1,-73.88533020019531,40.77310180664063,-73.7525405883789,40.74130630493164,Y,1254
1397130,id1333354,1,2016-03-04 17:36:59,2016-03-04 17:49:42,1,-73.99141693115234,40.72998428344727,-73.97232055664062,40.74506378173828,N,763
153683,id1845000,1,2016-01-25 15:09:17,2016-01-25 15:26:45,1,-73.9993438720703,40.739356994628906,-74.01667785644531,40.71113586425781,N,1048
290612,id3899597,1,2016-03-24 07:03:23,2016-03-24 07:12:55,1,-73.9446029663086,40.77998352050781,-73.97940826416014,40.760169982910156,N,572
137189,id3039720,2,2016-05-27 01:48:17,2016-05-27 01:55:07,5,-73.95527648925781,40.78007125854492,-73.98175048828125,40.77991104125977,N,410
365581,id3131538,2,2016-04-11 20:58:05,2016-04-11 21:04:26,5,-73.9727020263672,40.76462936401367,-73.98407745361328,40.75719833374024,N,381
423066,id0270085,2,2016-02-03 10:21:58,2016-02-03 10:43:07,1,-73.994140625,40.75122833251953,-73.9795379638672,40.76198959350585,N,1269
1196671,id3451492,1,2016-06-13 11:43:03,2016-06-13 11:43:40,1,-73.78379821777342,40.64361190795898,-73.78379821777342,40.64361190795898,N,37
135619,id3832685,2,2016-04-13 13:47:24,2016-04-13 14:12:12,2,-73.97296142578125,40.756019592285156,-74.00132751464844,40.75701141357422,N,1488
