,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
510535,id2119685,1,2016-02-16 19:39:34,2016-02-16 19:43:55,1,-73.99524688720702,40.74246597290039,-73.99493408203125,40.750144958496094,N,261
157857,id0904714,2,2016-04-18 17:09:02,2016-04-18 17:26:37,5,-73.99953460693358,40.76133728027344,-73.97786712646483,40.7422103881836,N,1055
357210,id3364492,1,2016-01-26 16:09:49,2016-01-26 16:31:55,1,-73.99656677246094,40.737831115722656,-73.9832763671875,40.75622177124024,N,1326
1264238,id3490574,2,2016-06-10 11:57:41,2016-06-10 12:06:01,1,-73.96350860595702,40.77187728881836,-73.95872497558594,40.78251266479492,N,500
240122,id2858604,1,2016-06-27 22:14:35,2016-06-27 22:27:33,1,-73.95909118652342,40.76767349243164,-73.98241424560547,40.728660583496094,N,778
1453399,id2348025,1,2016-03-09 11:43:49,2016-03-09 11:48:26,1,-73.96077728271484,40.7694091796875,-73.95358276367188,40.779651641845696,N,277
95740,id3396392,1,2016-05-12 19:34:56,2016-05-12 19:43:01,2,-73.95752716064453,40.78266525268555,-73.96481323242188,40.76978302001953,N,485
1134292,id3567459,2,2016-04-25 20:03:48,2016-04-25 20:21:13,1,-74.00772094726562,40.70479965209961,-73.9910430908203,40.75862884521485,N,1045
466508,id1740551,1,2016-04-01 09:13:00,2016-04-01 09:22:29,1,-73.9749984741211,40.7529411315918,-73.9602279663086,40.76206588745117,N,569
295325,id2732939,2,2016-04-08 07:44:45,2016-04-08 07:57:59,1,-73.98385620117188,40.743595123291016,-73.98493194580078,40.75930786132813,N,794
6792,id1343650,1,2016-01-04 20:17:32,2016-01-04 20:28:22,1,-73.9763412475586,40.75149917602539,-73.95925903320312,40.74231338500977,N,650
1022190,id1771328,2,2016-01-26 18:48:29,2016-01-26 18:57:50,3,-73.9616928100586,40.75627517700195,-73.9551773071289,40.7689323425293,N,561
754234,id3359054,2,2016-05-29 15:27:13,2016-05-29 15:32:02,1,-73.98847961425781,40.75067901611328,-73.98220825195312,40.76763153076172,N,289
767729,id1042792,2,2016-03-17 16:57:54,2016-03-17 17:01:41,6,-73.97763061523438,40.74633026123047,-73.9719467163086,40.749420166015625,N,227
1264024,id0440753,1,2016-03-09 17:03:27,2016-03-09 17:10:20,1,-73.99694061279298,40.75259017944336,-74.00444030761719,40.733734130859375,N,413
848040,id3089757,1,2016-01-04 10:48:19,2016-01-04 11:00:21,1,-73.98546600341797,40.77534484863281,-73.97315979003906,40.764156341552734,N,722
487857,id3072084,2,2016-05-04 08:45:35,2016-05-04 09:05:09,1,-73.95050048828125,40.7865104675293,-73.96926879882812,40.76367950439453,N,1174
462846,id3883898,2,2016-05-28 08:37:16,2016-05-28 08:45:10,3,-73.98948669433594,40.76277160644531,-74.00196838378906,40.73772048950195,N,474
825101,id2603650,2,2016-06-15 22:50:26,2016-06-15 23:00:58,1,-73.99382019042969,40.74658203125,-73.99642944335938,40.72524642944336,N,632
375780,id1549497,1,2016-03-03 19:29:59,2016-03-03 20:00:56,1,-73.98990631103516,40.74425888061523,-73.95710754394531,40.676170349121094,N,1857
500640,id0001853,2,2016-02-14 02:16:49,2016-02-14 02:31:11,1,-73.98662567138672,40.74720764160156,-74.00580596923827,40.71083068847656,N,862
580600,id2721111,1,2016-05-12 14:00:37,2016-05-12 14:22:03,1,-73.99217987060547,40.72108840942383,-73.99076843261719,40.740482330322266,N,1286
949570,id2334483,1,2016-06-03 10:36:00,2016-06-03 10:50:16,1,-73.9527816772461,40.76598739624024,-73.97037506103516,40.759681701660156,N,856
791891,id2934609,1,2016-03-21 03:12:19,2016-03-21 03:16:24,1,-73.98560333251955,40.73881530761719,-73.9894027709961,40.72630310058594,N,245
704994,id0317850,2,2016-03-25 08:04:45,2016-03-25 08:14:01,4,-73.9762191772461,40.74442672729492,-73.98902130126955,40.74136352539063,N,556
318390,id1776561,2,2016-04-16 20:33:20,2016-04-16 21:01:10,1,-73.97625732421875,40.74449157714844,-73.99446868896483,40.72387313842773,N,1670
820892,id2092913,2,2016-03-13 13:48:26,2016-03-13 13:49:07,1,-73.98055267333984,40.73011016845703,-73.98049163818358,40.73020553588867,N,41
548068,id1589352,1,2016-02-06 17:59:41,2016-02-06 18:06:35,1,-73.97472381591797,40.76199340820313,-73.96385955810547,40.75725173950195,N,414
129896,id1098896,1,2016-01-29 08:45:34,2016-01-29 08:53:49,1,-73.97550964355469,40.75207138061523,-73.98371124267578,40.742332458496094,N,495
1172175,id3225869,2,2016-05-17 16:11:17,2016-05-17 16:27:41,1,-73.98262023925781,40.7703514099121,-73.99099731445312,40.75067901611328,N,984
812649,id0747367,1,2016-03-19 02:48:12,2016-03-19 02:59:05,1,-73.9719467163086,40.79438400268555,-73.94544982910156,40.826824188232415,N,653
247885,id1033759,2,2016-03-05 10:16:31,2016-03-05 10:25:58,1,-73.98094940185547,40.747352600097656,-73.96862030029298,40.76549530029297,N,567
1114842,id1027574,2,2016-02-12 18:09:58,2016-02-12 18:27:34,2,-73.96457672119139,40.76049041748047,-73.997314453125,40.74480056762695,N,1056
141118,id0014361,2,2016-05-23 08:05:47,2016-05-23 08:34:29,1,-73.93743896484375,40.79758834838867,-73.99942016601562,40.71390914916992,N,1722
1137597,id2243893,1,2016-04-03 02:35:19,2016-04-03 02:39:27,1,-74.00070190429686,40.7359504699707,-73.99404907226562,40.74501419067383,N,248
536065,id3025262,2,2016-05-03 21:33:51,2016-05-03 21:35:39,2,-73.96629333496094,40.78927612304688,-73.96080780029298,40.79690170288085,N,108
1203305,id2360740,2,2016-06-09 08:20:09,2016-06-09 08:38:53,1,-73.98028564453125,40.75372695922852,-74.00496673583984,40.7449951171875,N,1124
840967,id0671131,1,2016-01-18 15:05:14,2016-01-18 15:14:39,1,-73.9636993408203,40.757484436035156,-73.9803009033203,40.74863052368164,N,565
384277,id2934098,2,2016-03-17 15:40:06,2016-03-17 15:47:36,1,-74.00074005126955,40.74463272094727,-74.00296020507811,40.73556137084961,N,450
595950,id0052231,1,2016-05-13 11:43:55,2016-05-13 12:05:27,1,-73.99243927001955,40.749473571777344,-74.016845703125,40.7052116394043,N,1292
246114,id2763145,2,2016-04-08 13:04:55,2016-04-08 13:10:13,1,-73.96952819824219,40.75843048095703,-73.97259521484375,40.76244354248047,N,318
310928,id2822895,2,2016-03-01 09:51:41,2016-03-01 10:19:35,3,-73.9561538696289,40.787452697753906,-73.97899627685547,40.74974822998047,N,1674
1313833,id3950996,1,2016-04-02 20:45:59,2016-04-02 20:51:39,1,-73.9886474609375,40.74527359008789,-73.97867584228516,40.753578186035156,N,340
1347426,id1456977,2,2016-01-11 10:32:28,2016-01-11 10:39:13,5,-73.96734619140625,40.772159576416016,-73.98234558105469,40.768211364746094,N,405
481744,id0747314,2,2016-06-21 09:08:06,2016-06-21 09:12:53,6,-73.99291229248048,40.75516891479492,-73.98468780517578,40.75184631347656,N,287
249395,id2626438,2,2016-04-07 17:46:25,2016-04-07 17:53:10,2,-73.98080444335938,40.75958633422852,-73.97174072265625,40.765533447265625,N,405
1189811,id2070212,2,2016-03-20 02:45:36,2016-03-20 02:57:26,1,-73.8887939453125,40.74723815917969,-73.85855865478516,40.74061584472656,N,710
427399,id0991532,1,2016-01-23 11:32:37,2016-01-23 11:50:15,1,-73.95523834228516,40.77303695678711,-73.98108673095702,40.74117660522461,N,1058
214568,id3668464,2,2016-05-28 20:50:22,2016-05-28 21:08:20,1,-73.98763275146483,40.74430847167969,-73.96871185302734,40.79632186889648,N,1078
787667,id2770655,2,2016-04-02 17:38:08,2016-04-02 17:42:16,1,-73.96540832519531,40.762916564941406,-73.95516967773438,40.77594375610352,N,248
21313,id3355242,1,2016-02-17 10:54:56,2016-02-17 10:59:09,1,-73.96376037597656,40.774208068847656,-73.96871185302734,40.770057678222656,N,253
1156919,id1960621,2,2016-06-09 21:53:49,2016-06-09 22:07:56,5,-73.96861267089844,40.75950241088867,-73.99069213867188,40.75608825683594,N,847
795955,id3345003,1,2016-01-02 07:40:35,2016-01-02 07:46:12,1,-73.98297882080078,40.74792861938477,-73.98013305664062,40.730655670166016,N,337
1274008,id2308596,1,2016-04-06 08:30:50,2016-04-06 08:56:25,1,-73.99124145507811,40.77014541625977,-73.95145416259766,40.7917594909668,N,1535
1066313,id2939914,2,2016-03-16 14:39:57,2016-03-16 14:52:26,3,-73.9713363647461,40.75722122192383,-73.96598815917969,40.771141052246094,N,749
1240262,id2783412,2,2016-02-11 19:55:52,2016-02-11 20:07:42,1,-73.95153045654298,40.71099090576172,-73.98873901367188,40.72076034545898,N,710
172889,id3985408,2,2016-03-12 20:12:09,2016-03-12 20:18:17,1,-73.97303771972656,40.76167297363281,-73.95665740966798,40.776611328125,N,368
629454,id3490095,2,2016-03-27 02:58:05,2016-03-27 03:18:27,5,-73.97782135009766,40.78702163696289,-73.90812683105469,40.82295989990234,N,1222
964338,id2660272,1,2016-06-17 22:47:06,2016-06-17 22:51:05,1,-74.0033187866211,40.73263168334961,-74.0082778930664,40.71664810180664,N,239
1183721,id2896439,2,2016-02-23 12:32:31,2016-02-23 12:46:47,1,-73.96857452392578,40.75055313110352,-73.98185729980467,40.75820541381836,N,856
19717,id3827341,1,2016-06-30 15:42:49,2016-06-30 15:47:29,1,-73.9486770629883,40.77409362792969,-73.95508575439453,40.77729415893555,Y,280
1363671,id3188568,2,2016-01-10 11:18:08,2016-01-10 11:21:50,1,-73.954345703125,40.78073120117188,-73.95244598388672,40.789710998535156,N,222
68252,id1182852,2,2016-06-18 16:56:36,2016-06-18 17:05:53,3,-74.00517272949219,40.74634552001953,-74.0054702758789,40.72876739501953,N,557
849989,id2458675,2,2016-04-02 19:02:00,2016-04-02 19:22:07,2,-73.9563751220703,40.77166366577149,-74.01424407958984,40.71173095703125,N,1207
182916,id2744376,2,2016-03-12 17:04:21,2016-03-12 17:06:32,2,-73.95411682128906,40.76683044433594,-73.9554214477539,40.771839141845696,N,131
1199426,id0079045,1,2016-03-04 15:35:02,2016-03-04 16:38:02,1,-73.79017639160156,40.64365768432617,-73.95599365234375,40.77185821533203,N,3780
272665,id2511238,2,2016-03-21 19:46:53,2016-03-21 19:53:55,1,-73.98878479003906,40.74263381958008,-73.99411010742188,40.728702545166016,N,422
1365786,id1076181,2,2016-06-26 17:02:32,2016-06-26 17:05:01,1,-73.98074340820312,40.73067092895508,-73.98857116699219,40.7338981628418,N,149
958177,id0617387,1,2016-06-03 21:19:48,2016-06-03 21:33:03,2,-73.98589324951173,40.72285461425781,-73.9544219970703,40.71696472167969,N,795
290690,id1053708,1,2016-01-06 07:35:31,2016-01-06 07:44:42,1,-73.98649597167969,40.74049758911133,-73.9820556640625,40.75871658325195,N,551
507925,id3616646,2,2016-05-07 22:45:05,2016-05-07 22:53:14,5,-73.96965026855469,40.756919860839844,-73.98222351074219,40.77737045288085,N,489
49826,id0016440,2,2016-06-21 13:47:42,2016-06-21 13:58:05,1,-73.98927307128906,40.74113082885742,-74.00288391113281,40.718223571777344,N,623
841526,id0445475,1,2016-03-24 21:33:02,2016-03-24 21:42:14,2,-73.98958587646483,40.72708129882813,-73.9939727783203,40.74146270751953,N,552
848371,id0189429,1,2016-01-20 15:31:43,2016-01-20 15:36:03,1,-73.8761978149414,40.7683982849121,-73.86695861816406,40.76594543457031,N,260
732783,id1097057,1,2016-02-02 17:42:28,2016-02-02 17:52:34,1,-74.0002212524414,40.758399963378906,-73.97962951660156,40.78413009643555,N,606
579130,id1050119,2,2016-06-29 10:23:23,2016-06-29 10:57:50,1,-73.87316131591797,40.77412033081055,-74.0077896118164,40.70547103881836,N,2067
1366274,id1620050,2,2016-05-14 23:56:50,2016-05-15 00:17:22,1,-73.97167205810547,40.76269912719727,-74.00411224365234,40.74285888671875,N,1232
1302578,id2218003,1,2016-01-03 13:12:18,2016-01-03 13:17:02,2,-73.9732894897461,40.782711029052734,-73.96463775634766,40.77475357055664,N,284
1174306,id2616674,2,2016-02-03 20:16:27,2016-02-03 20:34:18,2,-73.98944091796875,40.74397659301758,-73.96276092529298,40.76739883422852,N,1071
856855,id1615603,2,2016-04-02 21:12:49,2016-04-02 21:19:27,1,-73.98999786376955,40.74673080444336,-73.97802734375,40.75183868408203,N,398
1097779,id0677068,2,2016-02-13 10:42:15,2016-02-13 10:45:04,1,-73.99432373046875,40.75621032714844,-74.00084686279298,40.75762176513672,N,169
261370,id3452528,1,2016-02-28 17:08:43,2016-02-28 17:17:23,1,-73.96469116210938,40.760032653808594,-73.98886108398438,40.7268943786621,N,520
159162,id0895160,2,2016-06-07 11:43:28,2016-06-07 11:59:29,2,-73.98413848876955,40.756568908691406,-73.97289276123048,40.75653076171875,N,961
929391,id1369392,1,2016-06-01 15:45:41,2016-06-01 15:53:41,1,-73.8761215209961,40.74856948852539,-73.88895416259766,40.74844741821289,N,480
565398,id0934677,2,2016-05-31 21:07:17,2016-05-31 21:23:27,1,-73.9746551513672,40.76158142089844,-74.0081787109375,40.737808227539055,N,970
867047,id1304543,1,2016-03-13 06:14:16,2016-03-13 06:23:07,1,-73.99436950683594,40.74584197998047,-73.974609375,40.75197982788085,N,531
1198018,id0412693,2,2016-04-27 14:53:11,2016-04-27 15:07:07,3,-73.9771957397461,40.75210189819336,-73.96094512939453,40.76086807250977,N,836
493218,id2717316,2,2016-06-12 14:39:01,2016-06-12 14:52:40,1,-73.98013305664062,40.785511016845696,-73.92961883544923,40.85239028930664,N,819
457269,id0312698,1,2016-04-16 20:19:10,2016-04-16 20:42:48,1,-74.00568389892578,40.74015426635742,-73.9690170288086,40.75954818725585,N,1418
1432159,id0126145,1,2016-01-19 15:59:36,2016-01-19 16:09:12,2,-73.99387359619139,40.736141204833984,-73.99138641357422,40.74902725219727,N,576
852400,id1930268,1,2016-03-13 15:23:04,2016-03-13 15:31:28,4,-73.9466552734375,40.78465270996094,-73.96299743652342,40.77203750610352,N,504
298205,id3185657,2,2016-01-17 07:21:32,2016-01-17 07:41:39,2,-73.97107696533203,40.79533004760742,-73.95980834960938,40.80868148803711,N,1207
282812,id1257748,2,2016-05-23 22:05:16,2016-05-23 22:22:27,1,-74.00588989257811,40.740013122558594,-73.974609375,40.750675201416016,N,1031
1017730,id3960901,2,2016-06-01 07:14:25,2016-06-01 07:18:42,5,-73.96564483642578,40.76526260375977,-73.96024322509766,40.76301193237305,N,257
1162914,id0030209,2,2016-03-07 19:40:31,2016-03-07 20:08:49,1,-73.99414825439453,40.7511100769043,-73.94303131103516,40.79417037963867,N,1698
554538,id3463525,2,2016-03-05 13:00:35,2016-03-05 13:16:23,1,-73.99005889892578,40.76722717285156,-73.95561218261719,40.776721954345696,N,948
51985,id1778775,2,2016-06-23 09:09:37,2016-06-23 09:24:57,3,-73.98119354248048,40.74708938598633,-73.97416687011719,40.76291275024415,N,920
551740,id3649912,1,2016-03-08 15:25:22,2016-03-08 16:03:10,1,-73.97260284423827,40.75892639160156,-73.86556243896483,40.77088165283203,N,2268
932130,id3619094,2,2016-03-05 19:26:21,2016-03-05 19:38:07,1,-74.00028991699219,40.73035049438477,-74.01481628417969,40.71561050415039,N,706
386147,id1686452,2,2016-06-13 07:45:01,2016-06-13 08:01:56,1,-73.97626495361328,40.76007080078125,-74.01380920410156,40.71491241455078,N,1015
136714,id1511107,1,2016-05-24 00:01:08,2016-05-24 00:05:16,1,-73.84410858154298,40.72182083129883,-73.84877014160156,40.72694778442383,N,248
711256,id3671618,2,2016-04-12 21:01:24,2016-04-12 21:16:58,1,-73.98577117919923,40.76198959350585,-73.98123168945312,40.74737930297852,N,934
184733,id0709119,2,2016-02-11 23:34:32,2016-02-11 23:59:00,1,-73.9686508178711,40.75809097290039,-73.88855743408203,40.8684196472168,N,1468
797786,id0245423,1,2016-03-16 19:49:08,2016-03-16 19:54:20,1,-73.97427368164062,40.7505111694336,-73.96221160888672,40.764610290527344,N,312
223485,id3708645,1,2016-02-02 18:45:08,2016-02-02 19:02:12,1,-73.98056030273438,40.742523193359375,-73.95451354980467,40.779109954833984,N,1024
13512,id3876626,1,2016-05-10 15:53:38,2016-05-10 15:58:11,1,-73.99562835693358,40.72662353515625,-74.00144958496094,40.72005081176758,N,273
427791,id3988215,2,2016-05-10 12:14:15,2016-05-10 12:24:35,3,-73.96537780761719,40.809383392333984,-73.94234466552734,40.84156799316406,N,620
106672,id0632160,1,2016-06-10 09:25:07,2016-06-10 09:32:05,1,-73.98883056640625,40.75858688354492,-73.99637603759766,40.76338195800781,N,418
36468,id0241954,1,2016-04-06 17:11:44,2016-04-06 17:30:34,1,-73.98338317871094,40.7607650756836,-74.00141906738281,40.72927474975585,N,1130
838478,id1461227,1,2016-04-25 09:22:54,2016-04-25 09:31:26,1,-73.98332214355469,40.76668167114258,-73.96620178222656,40.770374298095696,N,512
1122248,id0050484,2,2016-01-06 18:50:09,2016-01-06 18:50:28,2,-73.99378204345702,40.73628616333008,-73.9937515258789,40.736270904541016,N,19
754233,id0394269,1,2016-06-11 01:29:26,2016-06-11 01:33:27,3,-73.9171142578125,40.8671875,-73.92485809326173,40.86186981201172,N,241
654095,id2505746,1,2016-05-13 13:26:51,2016-05-13 13:37:44,1,-73.95323181152342,40.77172470092773,-73.96894073486328,40.75417709350585,N,653
265047,id0496609,1,2016-06-29 18:10:31,2016-06-29 18:24:20,1,-73.99226379394531,40.74850845336913,-73.98314666748048,40.73147201538085,N,829
809708,id1987371,2,2016-01-16 17:49:16,2016-01-16 18:10:01,1,-74.00282287597656,40.76055145263672,-73.98113250732422,40.73254013061523,N,1245
1064020,id3771969,2,2016-01-16 01:35:27,2016-01-16 01:42:41,2,-73.97904968261719,40.76165008544922,-73.9708480834961,40.7515983581543,N,434
1040891,id0018015,1,2016-04-29 19:23:46,2016-04-29 19:37:40,1,-73.9999771118164,40.7613525390625,-74.00702667236328,40.71728897094727,N,834
205228,id2100234,1,2016-04-17 09:53:24,2016-04-17 10:24:24,1,-73.9525146484375,40.78078079223633,-74.0038070678711,40.72371292114258,N,1860
442554,id0057011,1,2016-02-18 18:05:00,2016-02-18 18:10:01,1,-73.98905181884766,40.77510452270508,-73.98310852050781,40.76765823364258,N,301
455889,id3377626,2,2016-04-26 18:18:42,2016-04-26 18:35:32,1,-73.95850372314453,40.77553939819336,-73.97196960449219,40.75815963745117,N,1010
766302,id1699341,2,2016-01-12 15:12:53,2016-01-12 15:32:28,5,-73.86276245117188,40.76901245117188,-73.94424438476562,40.7950553894043,N,1175
308123,id2767049,2,2016-05-17 04:42:05,2016-05-17 04:59:16,1,-73.97868347167969,40.68463134765625,-73.97969055175781,40.75804138183594,N,1031
663341,id3813115,1,2016-03-30 21:03:02,2016-03-30 21:07:47,1,-73.99573516845702,40.72651672363281,-73.98986053466798,40.73478317260742,N,285
1014051,id2214611,1,2016-06-23 06:50:34,2016-06-23 08:04:14,1,-73.7872314453125,40.64184188842773,-73.9812774658203,40.780723571777344,N,4420
1429061,id0993170,2,2016-04-06 01:22:46,2016-04-06 01:27:32,1,-73.98460388183594,40.75578689575195,-73.99122619628906,40.74512481689453,N,286
929390,id1869539,2,2016-03-23 16:57:23,2016-03-23 17:00:27,2,-73.96340179443358,40.77418899536133,-73.95870208740234,40.772308349609375,N,184
897448,id0051825,2,2016-01-16 22:22:32,2016-01-16 22:33:41,6,-73.99372863769531,40.74577331542969,-73.97240447998048,40.74911880493164,N,669
481079,id1660513,2,2016-03-13 08:56:03,2016-03-13 09:10:00,1,-73.95358276367188,40.80196380615234,-73.9937515258789,40.76144027709961,N,837
218059,id1026856,2,2016-01-26 19:52:11,2016-01-26 20:09:58,1,-73.98821258544923,40.758148193359375,-73.95454406738281,40.77912521362305,N,1067
1125526,id1283571,1,2016-04-23 18:50:35,2016-04-23 18:55:11,2,-73.98015594482422,40.78240585327149,-73.97262573242188,40.78562545776367,N,276
1371988,id1656187,2,2016-01-08 17:55:37,2016-01-08 18:04:46,1,-73.994384765625,40.74084854125977,-73.99119567871094,40.75021362304688,N,549
1172511,id1308468,1,2016-03-27 19:37:46,2016-03-27 19:59:35,1,-73.99476623535155,40.725830078125,-73.9796142578125,40.76565170288085,N,1309
156685,id1512223,1,2016-04-16 22:30:42,2016-04-16 23:02:29,2,-73.98551177978516,40.74720764160156,-73.9576187133789,40.72227478027344,N,1907
695844,id0742247,2,2016-04-14 13:34:40,2016-04-14 13:37:42,1,-73.96443939208984,40.7646598815918,-73.95921325683594,40.77154159545898,N,182
274822,id2806020,1,2016-05-17 22:39:54,2016-05-17 22:45:17,2,-73.8896484375,40.73928451538085,-73.8996810913086,40.75107192993164,N,323
841378,id2866027,1,2016-01-29 10:54:15,2016-01-29 11:09:44,1,-73.97679138183594,40.74359130859375,-74.01527404785155,40.71434020996094,N,929
1005492,id3767307,2,2016-03-28 18:33:29,2016-03-28 18:45:40,5,-73.99407958984375,40.74633026123047,-74.0150146484375,40.71813583374024,N,731
706902,id1958066,2,2016-03-24 20:00:19,2016-03-24 20:26:38,1,-73.97982788085938,40.74319076538085,-73.9159164428711,40.78192901611328,N,1579
411465,id0368647,2,2016-06-24 12:06:57,2016-06-24 12:27:54,6,-73.97171020507811,40.75728225708008,-74.00023651123048,40.75841903686523,N,1257
1161034,id0445520,1,2016-05-06 09:13:02,2016-05-06 09:26:46,1,-74.00135040283203,40.73117446899415,-73.98302459716798,40.748085021972656,N,824
1302001,id3184346,2,2016-05-10 00:14:14,2016-05-10 00:21:28,1,-73.97830200195312,40.754070281982415,-73.97138977050781,40.747085571289055,N,434
132949,id3122187,1,2016-03-08 13:31:16,2016-03-08 13:36:50,1,-74.00177001953125,40.7196044921875,-73.99732971191406,40.72155380249024,N,334
300374,id3366936,1,2016-03-30 17:34:09,2016-03-30 17:49:53,1,-73.99452209472656,40.75036239624024,-73.9754180908203,40.75572204589844,N,944
710218,id1112554,2,2016-03-28 19:43:27,2016-03-28 20:05:02,1,-73.87451934814453,40.774089813232415,-73.8548126220703,40.8489990234375,N,1295
893883,id3841424,2,2016-06-25 12:03:42,2016-06-25 12:06:49,1,-73.95555114746094,40.779388427734375,-73.94759368896483,40.77922821044922,N,187
881064,id3213911,2,2016-03-25 23:16:35,2016-03-25 23:19:29,1,-73.9941177368164,40.76139831542969,-73.98419952392578,40.764739990234375,N,174
1172513,id3978038,2,2016-04-12 06:45:14,2016-04-12 06:54:43,1,-73.96617126464845,40.75310134887695,-73.99004364013672,40.75682830810547,N,569
1276692,id2223984,1,2016-01-21 01:12:11,2016-01-21 01:27:51,3,-73.9898910522461,40.71430587768555,-73.92196655273438,40.7001953125,N,940
151966,id0314792,1,2016-02-25 15:18:15,2016-02-25 15:25:13,1,-73.99088287353516,40.741920471191406,-73.9918212890625,40.74579620361328,N,418
2307,id3991996,2,2016-06-14 12:55:36,2016-06-14 13:26:13,5,-73.99398803710938,40.751480102539055,-73.97125244140625,40.76673126220703,N,1837
1346153,id0883846,2,2016-04-19 17:03:41,2016-04-19 17:12:39,1,-73.97853851318358,40.7581443786621,-73.9909896850586,40.75085830688477,N,538
112355,id0924987,1,2016-04-18 12:28:56,2016-04-18 12:42:19,1,-73.98900604248048,40.76858520507813,-73.96089935302734,40.76882553100585,N,803
235806,id1495983,2,2016-01-03 02:23:34,2016-01-03 02:28:27,1,-73.98300170898438,40.76211929321289,-73.99046325683594,40.762451171875,N,293
887423,id0621519,1,2016-05-10 08:58:28,2016-05-10 09:37:10,1,-74.00379943847656,40.74823760986328,-73.97393035888672,40.76396179199219,N,2322
213874,id0080069,2,2016-03-23 22:57:08,2016-03-23 23:11:54,1,-73.96833801269531,40.75519180297852,-73.99124908447266,40.691810607910156,N,886
295956,id2417387,2,2016-06-26 18:25:12,2016-06-26 18:58:26,1,-73.97077178955078,40.76787185668945,-73.99372863769531,40.72705841064453,N,1994
324982,id2571459,2,2016-04-07 19:38:48,2016-04-07 19:56:51,2,-73.97055053710938,40.76165008544922,-73.99372863769531,40.758888244628906,N,1083
1442011,id2627683,1,2016-03-30 07:44:08,2016-03-30 07:48:49,1,-74.01680755615234,40.70941162109375,-74.00996398925781,40.721435546875,N,281
900541,id2909678,2,2016-02-16 08:21:41,2016-02-16 08:50:21,1,-73.97531890869139,40.7652702331543,-74.00630187988281,40.709739685058594,N,1720
790937,id1042548,2,2016-06-25 10:40:01,2016-06-25 10:56:25,1,-73.97763061523438,40.74614334106445,-73.99176788330078,40.75242233276367,N,984
675842,id3292122,1,2016-02-03 18:27:50,2016-02-03 18:39:53,1,-73.97640991210938,40.75126647949219,-73.99325561523438,40.72698974609375,N,723
949485,id0328726,1,2016-02-25 20:48:45,2016-02-25 20:52:37,2,-73.99102783203125,40.71949005126953,-74.00030517578125,40.719890594482415,N,232
1060462,id3643327,2,2016-06-29 08:07:10,2016-06-29 08:09:50,1,-73.98973846435547,40.73466110229492,-73.99063873291014,40.73881149291992,N,160
138939,id3738146,2,2016-01-16 15:21:48,2016-01-16 15:37:03,1,-74.00044250488281,40.718299865722656,-73.96869659423827,40.67364883422852,N,915
361519,id3150543,1,2016-06-27 20:19:55,2016-06-27 20:26:18,1,-73.98200988769531,40.77861022949219,-73.99532318115234,40.7650260925293,N,383
1371454,id1209781,2,2016-02-28 00:13:55,2016-02-28 00:18:31,1,-73.99423217773438,40.76242065429688,-73.99041748046875,40.76898956298828,N,276
271212,id0189662,2,2016-05-28 11:43:09,2016-05-28 11:50:29,1,-73.9666519165039,40.76444625854492,-73.9493179321289,40.774280548095696,N,440
663031,id1930613,1,2016-04-18 20:08:35,2016-04-18 20:16:23,1,-73.97576904296875,40.76070785522461,-73.9603500366211,40.766395568847656,N,468
151357,id3839421,2,2016-01-10 01:16:47,2016-01-10 01:31:29,2,-73.98738861083984,40.719970703125,-73.9547576904297,40.767391204833984,N,882
640630,id3217527,2,2016-02-17 19:16:20,2016-02-17 19:29:11,1,-73.98745727539062,40.756851196289055,-73.99830627441406,40.76165771484375,N,771
134902,id2811561,2,2016-02-06 10:36:44,2016-02-06 10:41:02,6,-73.9859390258789,40.7778205871582,-73.97808837890625,40.78863143920898,N,258
437758,id1342941,1,2016-05-15 18:14:01,2016-05-15 18:37:47,1,-73.9954605102539,40.72690963745117,-73.992919921875,40.669288635253906,N,1426
547085,id3649971,2,2016-05-11 22:43:44,2016-05-11 22:55:27,2,-73.97811126708984,40.75,-73.95076751708984,40.774940490722656,N,703
658242,id2229806,1,2016-04-20 14:21:20,2016-04-20 14:38:50,2,-73.97789764404298,40.764461517333984,-73.9949951171875,40.750164031982415,N,1050
73953,id3068319,1,2016-05-04 07:53:20,2016-05-04 07:57:25,2,-73.9148178100586,40.746253967285156,-73.92029571533203,40.74451446533203,N,245
439622,id3476197,2,2016-04-30 09:55:29,2016-04-30 10:10:59,1,-73.97784423828125,40.76383972167969,-73.97757720947266,40.72663116455078,N,930
992089,id3708359,1,2016-06-19 13:18:08,2016-06-19 13:29:02,1,-73.98151397705078,40.73269653320313,-74.0042495727539,40.74242401123047,N,654
13743,id3511690,1,2016-04-19 21:01:58,2016-04-19 21:10:09,2,-73.98284149169923,40.76687622070313,-73.97747802734375,40.78788757324219,N,491
383091,id3689426,1,2016-06-23 16:28:09,2016-06-23 16:34:39,1,-73.96218872070312,40.77917098999024,-73.97772216796875,40.78802108764648,N,390
900871,id3958941,1,2016-05-15 16:09:14,2016-05-15 16:13:11,1,-73.9779281616211,40.74217987060547,-73.98481750488281,40.72879028320313,N,237
117185,id0288732,1,2016-02-04 21:07:39,2016-02-04 21:18:03,1,-73.99165344238281,40.73857116699219,-73.99745178222656,40.72230529785156,N,624
1163098,id2749434,1,2016-04-17 03:17:44,2016-04-17 03:30:48,2,-74.0040283203125,40.74208068847656,-73.97598266601562,40.744911193847656,N,784
